ProcessID,ProcessName,Domain,CapabilityID,CapabilityName,CapabilityType,Status
issue2resolution,Issue2Resolution,Service,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
issue2resolution,Issue2Resolution,Service,business_question_router,Business Question Router,intake-ai,planned_with_contract
issue2resolution,Issue2Resolution,Service,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
issue2resolution,Issue2Resolution,Service,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
issue2resolution,Issue2Resolution,Service,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
issue2resolution,Issue2Resolution,Service,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
issue2resolution,Issue2Resolution,Service,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
issue2resolution,Issue2Resolution,Service,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
issue2resolution,Issue2Resolution,Service,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
issue2resolution,Issue2Resolution,Service,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
issue2resolution,Issue2Resolution,Service,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
issue2resolution,Issue2Resolution,Service,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
issue2resolution,Issue2Resolution,Service,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
issue2resolution,Issue2Resolution,Service,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
issue2resolution,Issue2Resolution,Service,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
issue2resolution,Issue2Resolution,Service,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
issue2resolution,Issue2Resolution,Service,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
issue2resolution,Issue2Resolution,Service,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
issue2resolution,Issue2Resolution,Service,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
issue2resolution,Issue2Resolution,Service,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
issue2resolution,Issue2Resolution,Service,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
record2report,Record2Report,Finance,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
record2report,Record2Report,Finance,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
record2report,Record2Report,Finance,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
record2report,Record2Report,Finance,process_mining_import,Process Mining Import,process-mining,planned_with_contract
record2report,Record2Report,Finance,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
record2report,Record2Report,Finance,business_question_router,Business Question Router,intake-ai,planned_with_contract
record2report,Record2Report,Finance,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
record2report,Record2Report,Finance,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
record2report,Record2Report,Finance,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
record2report,Record2Report,Finance,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
record2report,Record2Report,Finance,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
record2report,Record2Report,Finance,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
record2report,Record2Report,Finance,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
record2report,Record2Report,Finance,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
record2report,Record2Report,Finance,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
record2report,Record2Report,Finance,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
record2report,Record2Report,Finance,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
record2report,Record2Report,Finance,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
record2report,Record2Report,Finance,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
record2report,Record2Report,Finance,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
record2report,Record2Report,Finance,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
record2report,Record2Report,Finance,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
record2report,Record2Report,Finance,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
record2report,Record2Report,Finance,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
record2report,Record2Report,Finance,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
hire2retire,Hire2Retire,Workforce,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
hire2retire,Hire2Retire,Workforce,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
hire2retire,Hire2Retire,Workforce,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
hire2retire,Hire2Retire,Workforce,process_mining_import,Process Mining Import,process-mining,planned_with_contract
hire2retire,Hire2Retire,Workforce,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
hire2retire,Hire2Retire,Workforce,business_question_router,Business Question Router,intake-ai,planned_with_contract
hire2retire,Hire2Retire,Workforce,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
hire2retire,Hire2Retire,Workforce,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
hire2retire,Hire2Retire,Workforce,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
hire2retire,Hire2Retire,Workforce,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
hire2retire,Hire2Retire,Workforce,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
hire2retire,Hire2Retire,Workforce,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
hire2retire,Hire2Retire,Workforce,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
hire2retire,Hire2Retire,Workforce,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
hire2retire,Hire2Retire,Workforce,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
hire2retire,Hire2Retire,Workforce,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
hire2retire,Hire2Retire,Workforce,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
hire2retire,Hire2Retire,Workforce,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
hire2retire,Hire2Retire,Workforce,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
hire2retire,Hire2Retire,Workforce,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
hire2retire,Hire2Retire,Workforce,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
hire2retire,Hire2Retire,Workforce,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
hire2retire,Hire2Retire,Workforce,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
hire2retire,Hire2Retire,Workforce,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
hire2retire,Hire2Retire,Workforce,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
market2lead,Market2Lead,Commercial,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
market2lead,Market2Lead,Commercial,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
market2lead,Market2Lead,Commercial,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
market2lead,Market2Lead,Commercial,process_mining_import,Process Mining Import,process-mining,planned_with_contract
market2lead,Market2Lead,Commercial,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
market2lead,Market2Lead,Commercial,business_question_router,Business Question Router,intake-ai,planned_with_contract
market2lead,Market2Lead,Commercial,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
market2lead,Market2Lead,Commercial,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
market2lead,Market2Lead,Commercial,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
market2lead,Market2Lead,Commercial,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
market2lead,Market2Lead,Commercial,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
market2lead,Market2Lead,Commercial,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
market2lead,Market2Lead,Commercial,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
market2lead,Market2Lead,Commercial,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
market2lead,Market2Lead,Commercial,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
market2lead,Market2Lead,Commercial,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
market2lead,Market2Lead,Commercial,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
market2lead,Market2Lead,Commercial,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
market2lead,Market2Lead,Commercial,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
market2lead,Market2Lead,Commercial,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
market2lead,Market2Lead,Commercial,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
market2lead,Market2Lead,Commercial,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
market2lead,Market2Lead,Commercial,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
market2lead,Market2Lead,Commercial,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
market2lead,Market2Lead,Commercial,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,process_mining_import,Process Mining Import,process-mining,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,business_question_router,Business Question Router,intake-ai,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
lead2quote,Lead2Quote / Configure2Quote,Commercial,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
quote2contract,Quote2Contract,Commercial,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
quote2contract,Quote2Contract,Commercial,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
quote2contract,Quote2Contract,Commercial,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
quote2contract,Quote2Contract,Commercial,process_mining_import,Process Mining Import,process-mining,planned_with_contract
quote2contract,Quote2Contract,Commercial,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
quote2contract,Quote2Contract,Commercial,business_question_router,Business Question Router,intake-ai,planned_with_contract
quote2contract,Quote2Contract,Commercial,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
quote2contract,Quote2Contract,Commercial,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
quote2contract,Quote2Contract,Commercial,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
quote2contract,Quote2Contract,Commercial,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
quote2contract,Quote2Contract,Commercial,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
quote2contract,Quote2Contract,Commercial,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
quote2contract,Quote2Contract,Commercial,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
quote2contract,Quote2Contract,Commercial,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
quote2contract,Quote2Contract,Commercial,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
quote2contract,Quote2Contract,Commercial,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
quote2contract,Quote2Contract,Commercial,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
quote2contract,Quote2Contract,Commercial,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
quote2contract,Quote2Contract,Commercial,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
quote2contract,Quote2Contract,Commercial,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
quote2contract,Quote2Contract,Commercial,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
quote2contract,Quote2Contract,Commercial,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
quote2contract,Quote2Contract,Commercial,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
quote2contract,Quote2Contract,Commercial,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
quote2contract,Quote2Contract,Commercial,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
contract2revenue,Contract2Revenue,Finance,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
contract2revenue,Contract2Revenue,Finance,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
contract2revenue,Contract2Revenue,Finance,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
contract2revenue,Contract2Revenue,Finance,process_mining_import,Process Mining Import,process-mining,planned_with_contract
contract2revenue,Contract2Revenue,Finance,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
contract2revenue,Contract2Revenue,Finance,business_question_router,Business Question Router,intake-ai,planned_with_contract
contract2revenue,Contract2Revenue,Finance,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
contract2revenue,Contract2Revenue,Finance,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
contract2revenue,Contract2Revenue,Finance,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
contract2revenue,Contract2Revenue,Finance,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
contract2revenue,Contract2Revenue,Finance,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
contract2revenue,Contract2Revenue,Finance,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
contract2revenue,Contract2Revenue,Finance,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
contract2revenue,Contract2Revenue,Finance,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
contract2revenue,Contract2Revenue,Finance,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
contract2revenue,Contract2Revenue,Finance,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
contract2revenue,Contract2Revenue,Finance,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
contract2revenue,Contract2Revenue,Finance,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
contract2revenue,Contract2Revenue,Finance,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
contract2revenue,Contract2Revenue,Finance,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
contract2revenue,Contract2Revenue,Finance,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
contract2revenue,Contract2Revenue,Finance,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
contract2revenue,Contract2Revenue,Finance,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
contract2revenue,Contract2Revenue,Finance,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
contract2revenue,Contract2Revenue,Finance,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,process_mining_import,Process Mining Import,process-mining,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,business_question_router,Business Question Router,intake-ai,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
demand2supply,Demand2Supply,Supply Chain,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,process_mining_import,Process Mining Import,process-mining,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,business_question_router,Business Question Router,intake-ai,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,process_mining_import,Process Mining Import,process-mining,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,business_question_router,Business Question Router,intake-ai,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
